colour	x	y	key	group
#FF0000	-0.446231155778895	-0.0290433105248388	1e+04  0.05 1	1
#FF0000	-0.446516683180609	-0.0251256281407034	1e+04  0.05 1	1
#FF0000	-0.446976433937413	-0.0165829145728642	1e+04  0.05 1	1
#FF0000	-0.447273336850468	-0.00804020100502512	1e+04  0.05 1	1
#FF0000	-0.447407469194318	0.000502512562814084	1e+04  0.05 1	1
#FF0000	-0.447378869472912	0.00904522613065328	1e+04  0.05 1	1
#FF0000	-0.447187537409496	0.0175879396984925	1e+04  0.05 1	1
#FF0000	-0.446833433951924	0.0261306532663317	1e+04  0.05 1	1
#FF0000	-0.446316481293397	0.0346733668341709	1e+04  0.05 1	1
#FF0000	-0.446231155778895	0.035745722787143	1e+04  0.05 1	1
#FF0000	-0.445628089952118	0.0432160804020101	1e+04  0.05 1	1
#FF0000	-0.444773035414127	0.0517587939698493	1e+04  0.05 1	1
#FF0000	-0.443752335483214	0.0603015075376885	1e+04  0.05 1	1
#FF0000	-0.442565752787699	0.0688442211055277	1e+04  0.05 1	1
#FF0000	-0.441213010683188	0.0773869346733669	1e+04  0.05 1	1
#FF0000	-0.439693793367721	0.0859296482412061	1e+04  0.05 1	1
#FF0000	-0.438190954773869	0.0935447542081466	1e+04  0.05 1	1
#FF0000	-0.438005060964432	0.0944723618090453	1e+04  0.05 1	1
#FF0000	-0.436124622505061	0.103015075376884	1e+04  0.05 1	1
#FF0000	-0.434074056784329	0.111557788944724	1e+04  0.05 1	1
#FF0000	-0.431852882355314	0.120100502512563	1e+04  0.05 1	1
#FF0000	-0.430150753768844	0.126180611084421	1e+04  0.05 1	1
#FF0000	-0.429450173230251	0.128643216080402	1e+04  0.05 1	1
#FF0000	-0.426847510763135	0.137185929648241	1e+04  0.05 1	1
#FF0000	-0.424069938119562	0.14572864321608	1e+04  0.05 1	1
#FF0000	-0.422110552763819	0.15139925595748	1e+04  0.05 1	1
#FF0000	-0.42110139052619	0.15427135678392	1e+04  0.05 1	1
#FF0000	-0.41792344536732	0.162814070351759	1e+04  0.05 1	1
#FF0000	-0.414565738042859	0.171356783919598	1e+04  0.05 1	1
#FF0000	-0.414070351758794	0.172554472862669	1e+04  0.05 1	1
#FF0000	-0.410978914131359	0.179899497487437	1e+04  0.05 1	1
#FF0000	-0.407199876275191	0.188442211055276	1e+04  0.05 1	1
#FF0000	-0.406030150753769	0.190966016308582	1e+04  0.05 1	1
#FF0000	-0.403189747752351	0.196984924623116	1e+04  0.05 1	1
#FF0000	-0.398971190995699	0.205527638190955	1e+04  0.05 1	1
#FF0000	-0.397989949748744	0.207431775269766	1e+04  0.05 1	1
#FF0000	-0.394504486222645	0.214070351758794	1e+04  0.05 1	1
#FF0000	-0.389949748743719	0.222388741737494	1e+04  0.05 1	1
#FF0000	-0.389824534822178	0.222613065326633	1e+04  0.05 1	1
#FF0000	-0.384866298788563	0.231155778894472	1e+04  0.05 1	1
#FF0000	-0.381909547738693	0.236056805074553	1e+04  0.05 1	1
