colour	x	y	key	group
#FF0000	-0.446231155778895	-0.00677203458862688	1e+03  0.05 1	1
#FF0000	-0.44680904352405	0.000502512562814084	1e+03  0.05 1	1
#FF0000	-0.447320977609072	0.00904522613065328	1e+03  0.05 1	1
#FF0000	-0.447666359779627	0.0175879396984925	1e+03  0.05 1	1
#FF0000	-0.44784534033965	0.0261306532663317	1e+03  0.05 1	1
#FF0000	-0.447858028407833	0.0346733668341709	1e+03  0.05 1	1
#FF0000	-0.447704491926165	0.0432160804020101	1e+03  0.05 1	1
#FF0000	-0.447384757685446	0.0517587939698493	1e+03  0.05 1	1
#FF0000	-0.446898811367741	0.0603015075376885	1e+03  0.05 1	1
#FF0000	-0.446246597605757	0.0688442211055277	1e+03  0.05 1	1
#FF0000	-0.446231155778895	0.0690054164270258	1e+03  0.05 1	1
#FF0000	-0.445416375723266	0.0773869346733669	1e+03  0.05 1	1
#FF0000	-0.444417016713222	0.0859296482412061	1e+03  0.05 1	1
#FF0000	-0.443248563431369	0.0944723618090453	1e+03  0.05 1	1
#FF0000	-0.441910793268444	0.103015075376884	1e+03  0.05 1	1
#FF0000	-0.440403442202354	0.111557788944724	1e+03  0.05 1	1
#FF0000	-0.438726204961764	0.120100502512563	1e+03  0.05 1	1
#FF0000	-0.438190954773869	0.122576854400928	1e+03  0.05 1	1
#FF0000	-0.436859178370765	0.128643216080402	1e+03  0.05 1	1
#FF0000	-0.434811009264982	0.137185929648241	1e+03  0.05 1	1
#FF0000	-0.43258923793239	0.14572864321608	1e+03  0.05 1	1
#FF0000	-0.430193386414464	0.15427135678392	1e+03  0.05 1	1
#FF0000	-0.430150753768844	0.154413196063651	1e+03  0.05 1	1
#FF0000	-0.42758418789588	0.162814070351759	1e+03  0.05 1	1
#FF0000	-0.42479648160255	0.171356783919598	1e+03  0.05 1	1
#FF0000	-0.422110552763819	0.179093298711755	1e+03  0.05 1	1
#FF0000	-0.421825889148101	0.179899497487437	1e+03  0.05 1	1
#FF0000	-0.418630993391714	0.188442211055276	1e+03  0.05 1	1
#FF0000	-0.415253427516959	0.196984924623116	1e+03  0.05 1	1
#FF0000	-0.414070351758794	0.199825938410067	1e+03  0.05 1	1
